vault,name,symbol,block_created,tx_hash,tvl,denomination_asset,policies,creator
0x0c03Fbab77eBEDde6c00b8410448435D42658Fff,VILF,VILF,30448345,0xfe2c21766f0d11e2a1fe8c4dd3300815ea92e87d1d70ecda1dc2e8ad9ac1963c,10812.509206,USDC,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x0b2B7216a9F40b0BEc45CCb9b5A2A4bA50165e9E
0x9dB69EA28C2906A3Af98312602D9b5Df97384FE8,Alts Performance 5,Alts5,30478316,0xd53cabbdd3f0e63f9078d56b3ceafd33df442070dd3acc5bf90eab20ef10a4bd,100.972997,USDC,0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0xe807Ff26Beb6FB194593c499777a1E2132c9586F
0x5432C2bB6a4e71D9dDe8fF5fec91767CE7AcF1f2,Lugano00,ENZF,30479681,0x19148fb2751b0ae6d29dc610461e48328bbdb555bc9c3621ac9b67fda2253a70,0.215283,USDT,,0x7B346BAd3ea44aFE2c4D651609f5BB5D6Ac788AD
0xd972Bf5a1388cDb65F8A74F887aA05C345f32D12,Hodlers_Club,HODL,30482750,0xe04104071cf2a6d2b870ba6574ce7cfeee6edc06f746492ff2270e9fc710eaff,0.003798,USDT,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x7cf518f9be85f353eb03eF807f2f70a819dD2d2A
0xAE01e7135671203DcFDC05c328B0aCd19C1Ddc6F,Cluster,TCC,30485727,0xc019028d7593d7266779e26652f1b8f522344481f7b381d89b591e95c5805d7f,110.159992,USDC,,0x2CB44bf28749c96c8f7FB6ca0B1adB60e6963c12
0x50Ad3bf34D858F7803D9bAebf30E82bf0661CC0f,Lugano01,ENZF,30490765,0x7a84e8fc6c19944fd427aa32ace6b13fc48906accc346b072a1e844d206dbc47,152.70216,USDT,,0x0388259A52d294286534ad58fC045E37882FF90f
0x734Ab5044a70addaC80DC9bC39f45603Ed430d62,SPEAT CAPITAL MANAGEMENT,ENZF,30495112,0x1a6cf0afd309a8bf082eca7c3d5b50cc700b5e6ffc455acca1176cd650791bb8,3.613357030536438687,DAI,,0xD4F14f2715a848e6F8EafA710b1d0516C1A116B4
0xC0511858eF20FBbC2a2597Bd8C00B1c9ca2caEf8,Lugano666,ZDHK,30564722,0xd8b402b6a5239b9a4f61676eb0ff3dc8e84a51a1146cb48773af8491cbca67b0,1.648179,USDT,,0x4Bce1d711EA4e033aD5E7d48d2F63fB24FE4b5E3
0x7a0052F411e7A60dDfdD154dc39718e3553BC2FB,Lugano22,ENZF,30564794,0xff72d81586bb943103131a5242a5852d8970f23b4a3484774409d32eb52fdbcd,107.582371,USDT,,0x835939f158c28F735f8035AAd84Bb8c97F1468Ff
0x8672E3CA0895E91C3D959D0490d8A344CA92d6Ac,Lugano 19 The Paradigm Shift,TPS,30570048,0x81067823e4a2a192ff6bd0deb2060fd95561cbd5de058c2a8a3c17fa60a4fa07,0.990227,USDT,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2,0x2700b045C1F5Dd6818083C9E4a500E8124A4848E
0x680315758e617D1A7B0E7fdC587Ee3eE2e091dFf,Lugano07,ENZF,30594227,0xf31096515cc0f5edd623cabffcc64be98e85550a6dc4bc3a2f219370a28cb863,1.183259,USDT,,0xBBd2e2D9E93df31047B414123BFabb6697e981E2
0x62CBB41161f285981b86941A870511E34ba19794,Lugano03,ENZF,30594871,0xcdf84e945ffb4b57032902f55b5519ab112ba15fc810a6b7686382fe6ecbaa5e,0,USDT,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x2a2a522c1Df5e035aEb6707be5EBC62af5b4e0F6
0xC6aC2B30db2A6200b709D59eC3d90C1990111DFE,Lugano 19,LUGA,30613658,0xa05133b294fd6b9c374b29a8aa83db2e040fee56c387f36e10836b3565859af2,124.254426,USDT,0xE1853502e2eA2b7C14C5E89169C63065f5A459fF 0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A,0xba50d7090Ff3FE552eCFCE18639790C75be5D190
0xb4edfb5e8e7BA88d39ADf521cA32509eb83e2502,SlimTradyFUnd,STFU,30614302,0x07e3e47e73dfcdd218628270608156ef0249d6a78f5366d329dbbbcd602a8919,7.36049E-13,DAI,0x1332367C181F1157F751b160187DcAa219706bF2 0x3B6913A8ED4595919A6b4A9022208ceDE20194BD 0x71b8254f608A73162445655fF2F07cCB1586b3b6 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x16b6Af86fFB35FC408483e9c42936Dc21E46E1AC
0x145e3e7aC9457360a02bA61b572F7a9887CF9c95,Lugano33,FNS,30615579,0xfe4ea8166a63b7c765d45a363f78d52f91127ee007ff69e9736f6f66e1dd4127,0.288254,USDT,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x84deF1fc94Ff5a4B29089b7B0B6e3F599B86A53B
0x5E4770d63a9b362C1F0048D716505b83945033f4,Lugano21,Lug21,30616163,0x128616b2a9f8d5e144be23a8f76922f18738560d0c12b355e08b78e10fc8cff4,112.428541,USDT,,0x6a89405a946F51e22A4edf64889033B7bBD29473
0xa03E50712414dbE08057C4F503367B18393Ce373,Lugano22,ENZF,30632980,0xc3c3050cbaf311003827561c2ec311ccba2a08e52224982359f3e28eb643e998,0,USDT,,0x6E259d8C9d9f458dD056e2066BCb05167e0974B4
0x11af826cD12c221778Ae69D9bEa69f9F67A56FF1,Lugano88,AGUL,30633996,0x6bba99817fcde853c782a4f98ce2eed11c2839092597bea8ad7b97f308efbef8,0.353653,USDT,,0xAfd0a510967a9cFe27202D61Dd1648dDFf30b8fb
0xEaa3FA162D13105CFB24970dd5643553C5D3bDCb,STFU Test Vault,STFU,30634936,0x91d4bd7f1739317e8caa80abe09b8091543fe8e1a3ac4476a698e9807a0a5404,0.815333872652419884,DAI,0x4218783aE10BD1841E6664cF048ac295D8d27a4a 0x71b8254f608A73162445655fF2F07cCB1586b3b6 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7,0x16b6Af86fFB35FC408483e9c42936Dc21E46E1AC
0x00849271A7Ff8336066adEfe47D8E25655A8dC96,Lugano66,ENZF,30635414,0x2e733e3e913f4431388068b7adf56ea5c88be526509b27b86360088438d3e6da,0.934239,USDT,,0x6E259d8C9d9f458dD056e2066BCb05167e0974B4
0x3589820d3dB08003Fa18CDd1e12f9bEe5d7B0624,Test,ENZF,30639723,0x94e0776860a8494addc463a618bb0bb9f16f2030be7049ebe4dc3bab18a07ed9,32.342909,USDC,0x71b8254f608A73162445655fF2F07cCB1586b3b6,0x4b08c65DEE1361688D0B72a4935248Bd1C08FD3e
0x238E861bB5D3ed0CB1AC812c08Acb2ba6E050DB6,Your Vault,YOURV,30655987,0xd047db540019a692aa2263dbfa24bb5fba07091aa3325d3148f7ad7f02dcd6ac,0.272918,USDC,0xE1853502e2eA2b7C14C5E89169C63065f5A459fF,0xC53e74d0AD1601Ac02e2e1bC71823819512f9192
0x0e15103Fd21F8CBD651427bBb22Ffb2fF36973bB,Lugano42,L42,30656430,0x34fa58e282e8bdca7c6e6075be52d952f80c58f58fb442612970e85ca3d3c901,0.302049,USDT,,0xe1Ed5A1FA9E86F1e18227570bB4bC26da2E35989
0xF67d825eCA410c42C35099994933542c8f9C4c1e,Lugano33,ENZF,30669592,0xfaafb478dda7c3c0d9be07b52d273634058cec4576779c2deb9b632fe5d67eee,0.648198,USDT,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0xace795B1eD0e3149A7DBb893ae4E3a589d7d6c84
0x1f2cD999D1D825baCac1413c76b298679EA8E4A4,TJP Low Volatility ,TJP-L,30689308,0x9a24dbda33b5d72c07d89fe23b586121e2bd8fd6d0ba2e5f6025d40e3aad1784,0,USDC,,0x97b9B29552317867368A9F0234DC768fb6a27fd9
0xb77bD64ED1eaF1D388e6E73dbf371582Ff9C330C,Lumo,LUMO,30696495,0xbcbf24616cd460c12f236d7f425d8aa90bf54d465779347265ecf5189cff6bda,0.841878,USDC,0xE1853502e2eA2b7C14C5E89169C63065f5A459fF 0x71b8254f608A73162445655fF2F07cCB1586b3b6,0xC53e74d0AD1601Ac02e2e1bC71823819512f9192
0x2BbfA2D677940682df7404D27Dcc1F4daC4De82E,Lugano11,BEMU,30707262,0x53c792dee5b2534f330c6816b34932aaf557e3fca0b94c149743a955a2a4f309,0.79771,USDT,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x8ff0A3B9B71Fe41B4e3E28e9b977F2Bd60696647
0xDFF094d430D959d5Ac3eFE12b34858223299a108,Splitteroo,SPLT,30710771,0x4721d705e0c043921bdb71181f1b9ef9426a9fedf140934e56cd21d63dfee079,0.053799367596484665,WMATIC,0xC1F7b231874E2f9B2c9d4ec701dC6F046Eab253a 0x713E7DaC3C237b71dd54a8718Ce21Ecd5D2Dc747,0xd594d4EC12d2C49F6a04870bB0485FB17C7634f3
0x6654eF44E33593b8BcdE7f65397a0C80DE04D6Dd,Mastermind Capital,MMC,30742784,0x6ebece93dce45a98ba7b05fce4ff09a642e7f05f4ba2221b95c334e43f09606c,105.79625,USDC,,0x72f9098D58DC724afE260E76fAEE28Cb997B8E80
0x232C0e7762fa4dC1fF5d3ED52E776BA541e48F22,RC-UNIV3-OPT,RCV3,30744516,0x2d6f9aaa87a5690b933dd7cf8c7edeff3b3ecd057c3c47bec3b35f7ae12de608,0.000035,USDC,0xE1853502e2eA2b7C14C5E89169C63065f5A459fF 0x3B6913A8ED4595919A6b4A9022208ceDE20194BD,0xBeaaac05517286c94BED4DBE2264e839b818f2d0
0xFaeFB9B0386fD9C9FDEa2911C0a59d781A84Cbdb,Old Dog,OLDD,30790443,0x08035f4028af90b837fdca5b2d172077a2f2a875a5529dd6bc3c94f8beede558,220.298297053818934831,DAI,0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A 0x4218783aE10BD1841E6664cF048ac295D8d27a4a 0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0xe4c7A6FcB6B90106D00874d01b9058908C31623d
0x7cC7933476bDdbC0375f3a1821dCD536288De7d9,DIGITAL ASSET ABSOLUTE RETURN FUND,DAARF,30806818,0xafaf166c97594e6a21565df774bc30f0e32c0e15ac82696a37f20ad53d618c4f,7.218067,USDT,,0xC643b924C8960BD3D8BE32ffaDE17B42f0E0e72a
0xD391Ad0b080e8324275acbe723dC6633B288f597,Lugano16,LU16,30855555,0x2ef9a86437b8e8283f9b667f15d74dcc1c6bbd7fdd9edd732992ce3685c1b3d9,0.294302,USDT,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x63BFd5Ed77110816Fd6D80DAF2dA875c00509ddb
0x2f54Ab274EAecbfeF50b9fa82484E509EA221356,Lugano95,ENZF,30859830,0x2cab510f3b6ec34766fb992ccab3ef068a585423768e307ae0bc4ed553ab7707,0.960354,USDT,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x6ecF1492D8aFD2749634368FaAc1a7F882dE69a2
0x64EE30cc86D0875D0b89bFa31E30DF4058D20E1a,Vault-O-Matic,ENZF,30863653,0x241323bc97a208c4f345b7504fbe153fa7912fb1580137c6fcecd518c3a8c4dc,0.120448935006907907,WMATIC,,0x8d1D8a440e9a3BB04260E0532ad81037F63bFA16
0xe3B901997d8063ECC6B10DcB8CD22fD7B7e8fb1e,Cassdra Fund,CASF,30881902,0xeac6a891b6a078caa911eb0c51fce2131db103c6b42cfd3ed947dad9ce75afc4,0,USDC,0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A 0x1332367C181F1157F751b160187DcAa219706bF2 0x71b8254f608A73162445655fF2F07cCB1586b3b6 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x1fE3FeB0Ce0905862444E43d241A3624f66987e1
0xb3b7091e605BdF51044417B50106a0dD938c91d3,HengTong Fund,HTF,30882396,0xb4712d0f7d48d452862941a28cd034ad1829901aaa5a566d72ae2889f7463b29,0,USDC,0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A 0x1332367C181F1157F751b160187DcAa219706bF2 0x71b8254f608A73162445655fF2F07cCB1586b3b6 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0xc800C06F746c026A35ACA6aCf5C3148A9E3dbFD8
0x10e2E6217eD367eafc18a8a7406eA2140374E2E6,HNBL,HNBL,30886119,0xc3fa90a3f0d4e568c30e9a0615f13c194c5b524c69151a164142dfb9f0518de0,0,USDC,0x9D940bEAA6e3cFB441D49787Fdf1DB18d7F8251E 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0xfADa20FE10442AD66b568eFafc49F8C97d3DEBf3
0x72634623CaBc36Db9f0b6A8f237a920f68f8dd6d,TROOP I,TRP1,30905924,0xef628e577022fd0221890377d7775053fb338ed8717c9d320adf89176762f6e1,17.525744016202072014,DAI,0xE1853502e2eA2b7C14C5E89169C63065f5A459fF 0x3B6913A8ED4595919A6b4A9022208ceDE20194BD,0x3102B41F4B028DbD5Ab2908C29541e15D5DDFff8
0xC9BF88fb472B6169F8B590e0843f3257643DEE98,Maylon,MYL,30942439,0xc7eb077c32050fcdbeed00941781718f6197b25270e547b60567e18baa8f6d52,0.277008797017619787,MLN,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0xD4aFEB502F17db22C5408303cbDb6F06Dd6405F7
0x8D86fa192D14A345C1eA3c8248f80DF15701146e,MyQuant,MQNT,30951111,0x89b40afc088becc2327e3a1823944a8e0b2857c9c63bba48cef327af7246d5e9,0,USDC,0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A 0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0xd06F1194E5Ce2fBf4bF42efa45853CB5CCE85d4e
0xc13BDa6752baAeee49Fe2174963620104aB270e9,My Quant Team,MQT,30951616,0x7212222a3636113556106dc45599604dd49be31c9789cf473eb81bf1f2dfdb41,0.000153,USDC,0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A 0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0xd06F1194E5Ce2fBf4bF42efa45853CB5CCE85d4e
0xC6185432Ea6709B49a19Bd53E572b02a6f686C67,DeFi Quant Trading,DQT,30952099,0xab04295a24aadebac99f422bec363c945bb97e2eb5838dcbc1002659f6602d9f,0.000001,USDC,0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A 0x1332367C181F1157F751b160187DcAa219706bF2 0x71b8254f608A73162445655fF2F07cCB1586b3b6,0xd06F1194E5Ce2fBf4bF42efa45853CB5CCE85d4e
0xF9b47db5183695BacAF31b478C80E1bfe66f4f30,Vaulty,ENZF,30992788,0x4d33a59d489715f9b4ce569bd6a45fc36350b2093ba0d40b49fb02331ca6b9b8,0,DAI,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0xb258B25580212a6c04eb59a42a284d136C78cd6C
0x05c35c5Ca0ec446eDDc4620eCC2A8D58B64f4706,DeFi Private Fund,DPF,31015561,0x02d3e94b8d4918f3d9479cdf91c9b628e8f05077945dc08de65a40616895de82,5.793564,USDC,0xE1853502e2eA2b7C14C5E89169C63065f5A459fF 0x71b8254f608A73162445655fF2F07cCB1586b3b6,0xd06F1194E5Ce2fBf4bF42efa45853CB5CCE85d4e
0xD5edb3B8fb4875E37F9AA20D97ee6fD271a267Cb,Seven,SVN,31055684,0x199b73bba6d57b38253d662d21f62ae265cc232a677c1ec2a27017979f104326,10.34051582396959217,WMATIC,0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A 0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x87527422719F7D24f992d1BD88210d24971a7BDB
0xE98c184aF6bd8c6763721548160C6692009d013A,Seven,SVN,31056978,0xca39256f08128dd3c6a0dd06f2d814997962a7b1265f3077d40d2451c60900a1,0,WMATIC,0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A 0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x87527422719F7D24f992d1BD88210d24971a7BDB
0x6482578AeA4e494Fe8D4A4023F0808660a3a6c84,Minority Venture Capital,MVC,31059892,0xc88ffe4d752dd80f093aa54d8ac82e49e17b123e9fcd60a2c7b81714c13e8cb2,0.834144,USDC,0x1332367C181F1157F751b160187DcAa219706bF2,0x97B882530830a10f07A9f9A733cB7d0491F808Dc
0xdcC989950810D57f4D8A315f332FE0b6864cAAa2,GSON1,GSON1,31090100,0x007e793869931f71d80c84f0df61d2ab26ea162aa6439f038eead993e8770b7e,0.005537,USDC,0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A 0x1332367C181F1157F751b160187DcAa219706bF2 0x3B6913A8ED4595919A6b4A9022208ceDE20194BD 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x0Bb5D800Fef8AdE9a256e2661dCDA206d316D738
0xbC75a5B5B3693e8196Afcce31732Bc044d61BebA,Diver-Fi BTC/ETH,DVIBE,31093946,0xd673ba89a43ab0b8cfaf1cda963e1b0eddd72fbdcfca69c1f69dd6ee9552b191,18.072538950612833615,DAI,0x1332367C181F1157F751b160187DcAa219706bF2 0x71b8254f608A73162445655fF2F07cCB1586b3b6,0x48B03C9DA247f1D45D715128bE993522D6AB8148
0xe4E667873fc85737608562531Ee411EF380cf5d2,SFAM Growth Fund,SFAM,31100531,0x7ae0c43fefe137c23ace48ec1c93087727d6af2d610dcbd05c3e79f0d3c5a601,2586.841804,USDC,0x1332367C181F1157F751b160187DcAa219706bF2,0x90c4412B33CCfc645Fb19688155bE359FbA02efF
0xF420a1608e3243D10D9cFE5C22EbFAf1ca369165,Diver-Fi DEFI Fund,DDF,31107955,0x990fb9dfbcc25cc0c16039e2e0b9585cc93872db328692d0ef0abc6e6abad94c,25.467690920205536538,DAI,0x71b8254f608A73162445655fF2F07cCB1586b3b6,0x48B03C9DA247f1D45D715128bE993522D6AB8148
0xc54317DB02c84C92ABf354A14a03f7683A29f2B0,GB10,ENZF,31121699,0xc04b9246cc299c38070984c6cd78576080b4e64945f648af1874ce32f8233c5e,10.989546664058824023,DAI,0xE1853502e2eA2b7C14C5E89169C63065f5A459fF 0x3B6913A8ED4595919A6b4A9022208ceDE20194BD,0x2B318fe95606F0718eb9b93364a22378e97f3845
0x6866DA0795F8Bc1323870CfC28152c4a7C1B86eC,DeFi Italia,DEITA,31122788,0x001ec86d85dc39a51030cab71fb7bb5d961dd8ebb226c7cea2fe74108ae9bc73,0,BUSD,0xE1853502e2eA2b7C14C5E89169C63065f5A459fF 0x3B6913A8ED4595919A6b4A9022208ceDE20194BD,0xd4eE6fB0279634C866bAE5F494B2081603F9498E
0xb8CF239D197dC22dA26617e02De1BC948590A05E,GB100,ENZF,31124385,0xfbd21a97ec75efe1ea76f2a241febed2055cc8cfa833d29c67b9aeb7888eb2b2,6.694375036044428403,DAI,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x2B318fe95606F0718eb9b93364a22378e97f3845
0x980BD94955B0763AFC502DecCd1a8E21F64889FE,NIght,NIGHT,31134068,0xd023828411b1d2245bfca4ed05721cfa522ffd2dcde6ba8d0e5ecba32f9ddc04,0.015775,USDC,0x3B6913A8ED4595919A6b4A9022208ceDE20194BD 0x71b8254f608A73162445655fF2F07cCB1586b3b6,0xc9575C4B18Fa882690e5be492Ac4f5A9B2E845c2
0x83f97C92EC95755C53B2b361Fc287bF3900ba769,Cabanes,CAB,31163707,0x18a828f983aab5cdc94209dca29ac923d6fd2d4c991a7b550f7a68a3ec13bf7b,0,USDC,0xE1853502e2eA2b7C14C5E89169C63065f5A459fF 0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A 0x3B6913A8ED4595919A6b4A9022208ceDE20194BD 0x71b8254f608A73162445655fF2F07cCB1586b3b6,0x2Cb8241013467eb9fc9B2Cf55e69E2A06aeEd8dc
0x4543289579D1d4dcA8710482BCBa10040c4Cf123,Diver-Fi USD Fund,DUSD,31164531,0x49868b33c7de576d8f9aa0c2c8ffa00ee6f24415c0f315e323255f075c278bb5,0.87626600034925595,DAI,0x1332367C181F1157F751b160187DcAa219706bF2 0x71b8254f608A73162445655fF2F07cCB1586b3b6,0x48B03C9DA247f1D45D715128bE993522D6AB8148
0x361F08C5bd683115507440688C572e1b7aE283f4,InsiderJournal.io Hedgefund,IJHF,31166046,0x5ba187a335af729f71839ddde64b52d091c79f787aab595c622f6d99ecf4ed1f,11.261863,USDC,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x3dEd4f6b733Dc999272F00A26AAC5132d756Ae3B
0x0d16615039b2Cbb93FE34916ab7b04185C2B95dA,KevinVault,KVN,31220093,0xb279179c3f08cdc187e89245f7aae0ee2a7fdf74f456841b9a75c3eaa9db2a8e,0.008781275527534942,DAI,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x0ee6d21B973E661cB42e50F10797178D542Fd97f
0xa3157B41514Cbe67533cb67Bf454B08Db90e521A,Aditya ,ENZF,31245703,0x7b7245ab34d7d18c1f0dc43acb014a7e859d41a4ce94453c43fcf0926394d1c5,1,WMATIC,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x7576110Fa4c95175283D05295b4070296A12F133
0x02B2Be6f3468F70FD921b16D4504CE5e13180060,DevActivityIndex,ENZF,31276975,0x32133812e871d37cfa67c3cf5a32bf03769864a7c33b25669c248ccd55ecc85a,0,DAI,0x1332367C181F1157F751b160187DcAa219706bF2 0x3B6913A8ED4595919A6b4A9022208ceDE20194BD 0x71b8254f608A73162445655fF2F07cCB1586b3b6 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0xa7D233620ECa33Ac5466Ab945fAC86F9da8Df77C
0xF2540Bc3f17C6eF3F749e6FACE9dF081614e03BA,Paradise,PQQ,31362316,0x944460d429fc7d6f4505a4b990e3b04f24cbb847f19c00a517af53da8cdbf0e0,6.432897,USDC,0xE1853502e2eA2b7C14C5E89169C63065f5A459fF 0x3B6913A8ED4595919A6b4A9022208ceDE20194BD,0x2fB0D113DcFEac6768f6dbcD13Bba27408aa38cb
0x7605DE83CB4096d6B1c23edF787F0c900D082366,Troop of Apes,TRAPE,31390400,0x26146c17ae53274037970671e8a241f599f331552ff9353858af79dc1e4298d0,15.310192391476420427,DAI,0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A,0x3102B41F4B028DbD5Ab2908C29541e15D5DDFff8
0x426cD4aF7caf1E7e7f6F3c10B66D3c281C0fA171,GOD,dddd,31390825,0x28180b5c37841eec2f7366f67af8aadb53e20cf440ed80a742c865c2e4ede014,0,DAI,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x5B35999Dd1E5BEe0A9b2519308830ad5F9a47cEe
0x04D09b775F7603AbbC082a85F2fef0B7D67Ec82E,SUMERIO,SUM,31396677,0x67aff46a19d17f83f0a09507fbcac451acb0efe11c9a7516275c3f745437194a,0.039116,USDC,,0x95EEd5AA5EA436D83cE9f1233947DbEbD831dB70
0x9e2D64323710037447Bc871801284090Ec143141,buildspace community,bsp🦄,31396850,0x8f7461a787b25fe66b7cf9fe49f4419b28fd651cb253c572463022ad9c61bfa8,12.099777907870261175,DAI,0x8Ac04E34D9c1d0bD5A440157538cC6Fbb0dbBc9A,0x3102B41F4B028DbD5Ab2908C29541e15D5DDFff8
0xE8f1518c1379EC2Ae1dC84245e9fBdb353d8AA70,Lugano 28,ENZF,31397247,0xe7fc03d3937ab1b2aa6ba4ecfb8173844ad99a9834c6d18d2a87c94fc489db9b,0.639199,USDT,0x1332367C181F1157F751b160187DcAa219706bF2 0x9F856372F7Bd844dac0254c7859B117259b5c9D2 0x5A739da3099fd4fC954BD764099Fc000Da76D8e7 0xC0f49507c125a000e02ab58C22bE9764e2ABAB99,0x7179cd12CEA70752336aB56c88C2da670f1A706A
0x3829dAE85443e28b5150888b93916f0e28430802,Troop de Ericonomic,ERIC,31402773,0x307257c7d6d21f2604ab7e9e8dac6d555c8943f9cea92fb6b4650b921a7141d5,16.381447832290625376,DAI,,0x3102B41F4B028DbD5Ab2908C29541e15D5DDFff8
